Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4652,CA-2015-633736,01/09/2014,01/15/2014,Standard Class,CG-61264,Customer 4652,Consumer,United States,City 4652,Virginia,51920,South,TEC-4122-21,Technology,Copiers,Product 4652,1364.99,3,0.5,-158.06
4653,CA-2015-911735,09/24/2014,09/28/2014,Same Day,CG-15793,Customer 4653,Consumer,United States,City 4653,Iowa,45092,Central,TEC-4069-49,Technology,Machines,Product 4653,1450.63,2,0.2,220.27
4654,CA-2014-212892,11/24/2015,12/02/2015,Standard Class,CG-94268,Customer 4654,Corporate,United States,City 4654,Mississippi,76805,South,TEC-1549-75,Office Supplies,Binders,Product 4654,48.24,4,0.6,21.11
4655,CA-2014-344024,08/14/2017,08/20/2017,Standard Class,CG-27808,Customer 4655,Consumer,United States,City 4655,Rhode Island,21012,East,TEC-8042-52,Furniture,Furnishings,Product 4655,345.16,6,0.4,42.21
4656,CA-2017-791179,09/10/2014,09/18/2014,Second Class,CG-83016,Customer 4656,Consumer,United States,City 4656,Wisconsin,73533,Central,TEC-7845-90,Office Supplies,Supplies,Product 4656,222.23,2,0.0,88.87
4657,CA-2015-826194,11/09/2015,11/17/2015,Standard Class,CG-21853,Customer 4657,Corporate,United States,City 4657,Virginia,22466,South,TEC-3240-52,Furniture,Tables,Product 4657,1005.1,13,0.6,-199.54
4658,CA-2015-393256,01/24/2014,01/30/2014,Second Class,CG-95219,Customer 4658,Corporate,United States,City 4658,Iowa,56303,Central,TEC-7065-93,Technology,Accessories,Product 4658,2169.95,6,0.4,41.74
4659,CA-2015-968221,11/01/2014,11/05/2014,Same Day,CG-19737,Customer 4659,Corporate,United States,City 4659,Tennessee,35747,South,TEC-1130-33,Office Supplies,Appliances,Product 4659,98.88,13,0.0,-2.59
4660,CA-2016-512320,10/11/2017,10/17/2017,Standard Class,CG-34247,Customer 4660,Corporate,United States,City 4660,Massachusetts,32180,East,TEC-9191-87,Furniture,Tables,Product 4660,43.76,1,0.0,-1.15
4661,CA-2016-400761,10/03/2014,10/09/2014,Second Class,CG-41410,Customer 4661,Corporate,United States,City 4661,North Carolina,74094,South,TEC-7283-28,Office Supplies,Binders,Product 4661,102.71,8,0.0,16.81
4662,CA-2016-705403,08/01/2017,08/07/2017,Second Class,CG-60740,Customer 4662,Home Office,United States,City 4662,Connecticut,57777,East,TEC-7035-86,Technology,Machines,Product 4662,2004.71,5,0.2,567.99
4663,CA-2015-452088,02/05/2017,02/11/2017,Standard Class,CG-89717,Customer 4663,Consumer,United States,City 4663,Illinois,94921,Central,TEC-2795-60,Furniture,Bookcases,Product 4663,1153.35,13,0.4,-97.72
4664,CA-2016-984859,03/02/2017,03/06/2017,First Class,CG-62334,Customer 4664,Home Office,United States,City 4664,Montana,60255,West,TEC-6471-61,Furniture,Tables,Product 4664,1358.72,14,0.4,-0.34
4665,CA-2017-217299,12/02/2017,12/08/2017,Standard Class,CG-28452,Customer 4665,Home Office,United States,City 4665,New York,70339,East,TEC-4698-47,Office Supplies,Fasteners,Product 4665,400.5,6,0.0,137.75
4666,CA-2016-709534,12/20/2017,12/26/2017,Standard Class,CG-93509,Customer 4666,Home Office,United States,City 4666,Minnesota,51901,Central,TEC-4651-66,Technology,Machines,Product 4666,1932.31,5,0.32,-61.77
4667,CA-2015-264544,03/26/2014,03/30/2014,Standard Class,CG-88166,Customer 4667,Consumer,United States,City 4667,Indiana,53158,Central,TEC-2101-79,Technology,Machines,Product 4667,1180.84,5,0.2,160.32
4668,CA-2016-724453,02/05/2016,02/11/2016,Standard Class,CG-18064,Customer 4668,Consumer,United States,City 4668,Alabama,78711,South,TEC-8228-64,Technology,Phones,Product 4668,823.03,1,0.4,85.78
4669,CA-2014-848382,05/26/2017,06/01/2017,Standard Class,CG-30334,Customer 4669,Consumer,United States,City 4669,Minnesota,59399,Central,TEC-9156-75,Office Supplies,Labels,Product 4669,254.7,7,0.6,7.03
4670,CA-2015-272245,10/25/2014,10/29/2014,Second Class,CG-76086,Customer 4670,Consumer,United States,City 4670,Idaho,18348,West,TEC-7072-53,Furniture,Tables,Product 4670,764.68,10,0.0,152.15
4671,CA-2015-136194,06/10/2014,06/14/2014,Standard Class,CG-45712,Customer 4671,Home Office,United States,City 4671,Maryland,37080,East,TEC-1559-22,Technology,Accessories,Product 4671,1500.97,6,0.4,179.32
4672,CA-2016-509446,04/11/2016,04/13/2016,Second Class,CG-92296,Customer 4672,Corporate,United States,City 4672,Delaware,78071,East,TEC-6939-75,Furniture,Storage,Product 4672,970.21,12,0.0,282.43
4673,CA-2015-956572,12/03/2015,12/09/2015,Standard Class,CG-84569,Customer 4673,Corporate,United States,City 4673,Colorado,98453,West,TEC-2353-78,Furniture,Tables,Product 4673,1150.24,10,0.0,312.37
4674,CA-2014-836579,12/20/2016,12/26/2016,Standard Class,CG-80030,Customer 4674,Corporate,United States,City 4674,Idaho,86709,West,TEC-4197-56,Office Supplies,Labels,Product 4674,494.39,5,0.0,64.71
4675,CA-2016-388990,12/07/2016,12/09/2016,Standard Class,CG-26509,Customer 4675,Home Office,United States,City 4675,New York,25812,East,TEC-2525-71,Office Supplies,Fasteners,Product 4675,411.11,6,0.0,18.25
4676,CA-2016-667973,04/15/2015,04/21/2015,Standard Class,CG-57639,Customer 4676,Home Office,United States,City 4676,Kansas,14464,Central,TEC-8254-12,Office Supplies,Binders,Product 4676,128.4,13,0.32,24.62
4677,CA-2017-856555,05/19/2014,05/23/2014,Second Class,CG-24524,Customer 4677,Corporate,United States,City 4677,Ohio,16885,Central,TEC-8069-26,Furniture,Chairs,Product 4677,1126.2,5,0.0,272.59
4678,CA-2017-821816,03/10/2014,03/16/2014,Standard Class,CG-15769,Customer 4678,Home Office,United States,City 4678,Arizona,48265,West,TEC-7432-10,Furniture,Bookcases,Product 4678,105.33,2,0.0,34.41
4679,CA-2017-246485,10/09/2014,10/15/2014,Standard Class,CG-77676,Customer 4679,Home Office,United States,City 4679,Texas,27815,Central,TEC-9021-15,Technology,Accessories,Product 4679,307.51,9,0.2,42.16
4680,CA-2015-916610,09/21/2014,09/27/2014,Standard Class,CG-11823,Customer 4680,Corporate,United States,City 4680,Arizona,25289,West,TEC-1181-16,Office Supplies,Binders,Product 4680,444.81,1,0.0,30.96
4681,CA-2014-908366,11/23/2016,11/29/2016,First Class,CG-97021,Customer 4681,Corporate,United States,City 4681,Kansas,82618,Central,TEC-9351-92,Office Supplies,Binders,Product 4681,24.25,1,0.32,6.4
4682,CA-2014-187331,06/17/2017,06/21/2017,Standard Class,CG-63117,Customer 4682,Home Office,United States,City 4682,Minnesota,95460,Central,TEC-2300-62,Office Supplies,Paper,Product 4682,255.3,10,0.6,-5.49
4683,CA-2017-627889,11/24/2017,11/30/2017,Standard Class,CG-94077,Customer 4683,Consumer,United States,City 4683,Alabama,70242,South,TEC-7261-79,Office Supplies,Appliances,Product 4683,115.49,12,0.32,-5.81
4684,CA-2016-561079,12/02/2017,12/10/2017,First Class,CG-52421,Customer 4684,Home Office,United States,City 4684,Wisconsin,48848,Central,TEC-9358-47,Technology,Machines,Product 4684,261.32,7,0.5,31.25
4685,CA-2016-590111,11/09/2015,11/13/2015,Same Day,CG-33354,Customer 4685,Corporate,United States,City 4685,Colorado,96001,West,TEC-4889-76,Office Supplies,Art,Product 4685,102.53,4,0.0,-2.14
4686,CA-2015-362159,03/10/2014,03/18/2014,Standard Class,CG-39332,Customer 4686,Corporate,United States,City 4686,Vermont,30428,East,TEC-1097-52,Furniture,Tables,Product 4686,42.53,8,0.7,-14.45
4687,CA-2017-201277,12/20/2016,12/26/2016,First Class,CG-98935,Customer 4687,Home Office,United States,City 4687,New York,42071,East,TEC-7215-93,Technology,Copiers,Product 4687,1631.23,11,0.0,552.35
4688,CA-2015-830287,08/16/2016,08/22/2016,First Class,CG-99746,Customer 4688,Consumer,United States,City 4688,Maryland,22511,East,TEC-3451-13,Technology,Machines,Product 4688,847.18,3,0.2,122.84
4689,CA-2014-599388,08/16/2014,08/20/2014,Standard Class,CG-74250,Customer 4689,Home Office,United States,City 4689,Vermont,82248,East,TEC-1277-11,Technology,Copiers,Product 4689,1938.75,13,0.0,447.25
4690,CA-2014-273024,12/11/2014,12/17/2014,Standard Class,CG-20827,Customer 4690,Home Office,United States,City 4690,Colorado,49520,West,TEC-4047-90,Technology,Accessories,Product 4690,652.61,7,0.0,168.02
4691,CA-2014-713434,06/26/2017,06/28/2017,Standard Class,CG-81633,Customer 4691,Consumer,United States,City 4691,Louisiana,54372,South,TEC-4558-17,Furniture,Tables,Product 4691,708.88,11,0.0,164.55
4692,CA-2016-999804,07/23/2017,07/29/2017,Second Class,CG-21807,Customer 4692,Home Office,United States,City 4692,Montana,99696,West,TEC-2926-75,Office Supplies,Appliances,Product 4692,415.61,2,0.0,143.83
4693,CA-2014-219506,09/19/2016,09/23/2016,Second Class,CG-57597,Customer 4693,Consumer,United States,City 4693,Ohio,87610,Central,TEC-7238-92,Technology,Accessories,Product 4693,1189.52,7,0.4,-43.85
4694,CA-2015-374436,06/01/2017,06/09/2017,First Class,CG-26237,Customer 4694,Home Office,United States,City 4694,Indiana,66762,Central,TEC-4013-57,Technology,Phones,Product 4694,1397.74,9,0.2,451.81
4695,CA-2017-392711,04/04/2015,04/08/2015,Standard Class,CG-22716,Customer 4695,Home Office,United States,City 4695,Tennessee,98157,South,TEC-3063-88,Furniture,Chairs,Product 4695,371.64,4,0.7,-88.79
4696,CA-2015-617342,02/14/2017,02/20/2017,Standard Class,CG-70692,Customer 4696,Corporate,United States,City 4696,Vermont,73574,East,TEC-3829-22,Office Supplies,Labels,Product 4696,162.89,4,0.7,-33.26
4697,CA-2014-756397,07/15/2017,07/23/2017,Standard Class,CG-36809,Customer 4697,Home Office,United States,City 4697,Louisiana,20322,South,TEC-3803-36,Technology,Copiers,Product 4697,1957.06,9,0.7,-6.12
4698,CA-2015-716952,02/06/2016,02/14/2016,Standard Class,CG-53014,Customer 4698,Corporate,United States,City 4698,Delaware,35874,East,TEC-1088-28,Office Supplies,Binders,Product 4698,191.11,2,0.2,7.5
4699,CA-2014-136784,05/27/2014,05/31/2014,First Class,CG-56804,Customer 4699,Home Office,United States,City 4699,Ohio,22230,Central,TEC-9919-52,Furniture,Chairs,Product 4699,1266.47,2,0.0,338.55
4700,CA-2016-150929,03/30/2014,04/05/2014,Standard Class,CG-15456,Customer 4700,Consumer,United States,City 4700,North Carolina,16458,South,TEC-4615-77,Furniture,Furnishings,Product 4700,849.94,2,0.2,151.55
4701,CA-2016-690719,01/27/2017,02/04/2017,First Class,CG-62506,Customer 4701,Consumer,United States,City 4701,Washington,19381,West,TEC-3762-61,Technology,Accessories,Product 4701,617.31,1,0.2,25.32
4702,CA-2014-769708,04/08/2017,04/16/2017,Second Class,CG-85875,Customer 4702,Corporate,United States,City 4702,North Carolina,24815,South,TEC-1784-30,Technology,Phones,Product 4702,1751.85,14,0.0,519.92
4703,CA-2016-714759,03/21/2015,03/23/2015,Standard Class,CG-32360,Customer 4703,Corporate,United States,City 4703,Vermont,38271,East,TEC-6412-89,Technology,Phones,Product 4703,1038.12,1,0.0,214.26
4704,CA-2017-655336,11/20/2017,11/26/2017,First Class,CG-14461,Customer 4704,Consumer,United States,City 4704,New York,53017,East,TEC-6292-15,Furniture,Storage,Product 4704,1193.66,1,0.4,177.39
4705,CA-2015-819313,08/09/2014,08/13/2014,First Class,CG-19631,Customer 4705,Consumer,United States,City 4705,Michigan,17497,Central,TEC-8768-50,Furniture,Bookcases,Product 4705,950.65,7,0.0,287.88
4706,CA-2016-490624,05/20/2015,05/28/2015,First Class,CG-79788,Customer 4706,Home Office,United States,City 4706,Connecticut,44714,East,TEC-2571-26,Technology,Machines,Product 4706,1873.78,7,0.0,222.65
4707,CA-2016-971860,07/27/2017,08/02/2017,Standard Class,CG-63122,Customer 4707,Home Office,United States,City 4707,Tennessee,52252,South,TEC-9732-53,Furniture,Tables,Product 4707,1178.32,6,0.5,-35.55
4708,CA-2015-412551,06/07/2015,06/13/2015,Standard Class,CG-33673,Customer 4708,Home Office,United States,City 4708,Rhode Island,59557,East,TEC-3122-75,Technology,Accessories,Product 4708,2415.54,2,0.7,153.34
4709,CA-2014-188509,06/14/2014,06/16/2014,Standard Class,CG-46578,Customer 4709,Corporate,United States,City 4709,Texas,59657,Central,TEC-8609-50,Office Supplies,Art,Product 4709,412.78,4,0.0,130.58
4710,CA-2014-253208,03/07/2015,03/15/2015,Standard Class,CG-68041,Customer 4710,Corporate,United States,City 4710,Colorado,61290,West,TEC-8412-93,Office Supplies,Labels,Product 4710,369.8,14,0.0,52.02
4711,CA-2014-143239,06/26/2017,07/02/2017,Standard Class,CG-89344,Customer 4711,Corporate,United States,City 4711,Montana,53350,West,TEC-5358-20,Furniture,Tables,Product 4711,1448.41,3,0.32,-25.03
4712,CA-2015-228684,03/23/2014,03/31/2014,Second Class,CG-36526,Customer 4712,Home Office,United States,City 4712,Ohio,30686,Central,TEC-6844-63,Technology,Copiers,Product 4712,1210.9,5,0.0,140.21
4713,CA-2015-882833,01/09/2015,01/11/2015,Second Class,CG-89296,Customer 4713,Home Office,United States,City 4713,Vermont,71387,East,TEC-8654-29,Office Supplies,Art,Product 4713,11.72,6,0.0,8.86
4714,CA-2015-159058,06/11/2017,06/13/2017,Standard Class,CG-71937,Customer 4714,Corporate,United States,City 4714,Utah,96432,West,TEC-6423-29,Technology,Accessories,Product 4714,1073.77,8,0.5,-31.6
4715,CA-2014-302015,05/04/2014,05/10/2014,Standard Class,CG-73797,Customer 4715,Corporate,United States,City 4715,Florida,64761,South,TEC-4117-96,Office Supplies,Fasteners,Product 4715,104.99,11,0.5,-20.5
4716,CA-2017-259408,08/20/2014,08/26/2014,Standard Class,CG-55774,Customer 4716,Corporate,United States,City 4716,Iowa,83979,Central,TEC-7853-68,Furniture,Storage,Product 4716,181.9,14,0.8,-40.85
4717,CA-2016-583690,04/04/2015,04/12/2015,Second Class,CG-54359,Customer 4717,Corporate,United States,City 4717,South Carolina,59316,South,TEC-1381-87,Furniture,Bookcases,Product 4717,462.11,12,0.5,62.63
4718,CA-2016-244203,08/12/2014,08/16/2014,Second Class,CG-81720,Customer 4718,Corporate,United States,City 4718,Indiana,32174,Central,TEC-1979-89,Furniture,Tables,Product 4718,206.5,5,0.4,-0.72
4719,CA-2015-845467,06/17/2016,06/23/2016,Standard Class,CG-83018,Customer 4719,Home Office,United States,City 4719,North Carolina,64920,South,TEC-9768-73,Furniture,Chairs,Product 4719,368.2,5,0.32,-23.25
4720,CA-2015-914488,11/23/2017,11/29/2017,First Class,CG-88349,Customer 4720,Home Office,United States,City 4720,Virginia,46898,South,TEC-9097-55,Furniture,Tables,Product 4720,963.31,7,0.0,223.18
4721,CA-2016-483089,01/26/2017,01/30/2017,Second Class,CG-19659,Customer 4721,Consumer,United States,City 4721,Maryland,67568,East,TEC-8435-85,Office Supplies,Appliances,Product 4721,26.62,14,0.0,-16.06
4722,CA-2017-232383,02/19/2014,02/25/2014,Standard Class,CG-41302,Customer 4722,Home Office,United States,City 4722,Georgia,66517,South,TEC-1226-66,Office Supplies,Paper,Product 4722,285.36,12,0.0,53.56
4723,CA-2016-937929,05/05/2016,05/11/2016,Standard Class,CG-28083,Customer 4723,Home Office,United States,City 4723,Virginia,18769,South,TEC-6382-71,Office Supplies,Paper,Product 4723,253.59,12,0.5,-4.66
4724,CA-2017-819701,10/29/2014,11/02/2014,Same Day,CG-88528,Customer 4724,Corporate,United States,City 4724,Missouri,38473,Central,TEC-1066-66,Technology,Copiers,Product 4724,1084.36,4,0.2,239.72
4725,CA-2017-870160,01/12/2014,01/20/2014,Second Class,CG-23347,Customer 4725,Consumer,United States,City 4725,Missouri,27909,Central,TEC-5918-72,Office Supplies,Fasteners,Product 4725,422.18,13,0.4,-14.07
4726,CA-2014-860861,08/19/2014,08/23/2014,Standard Class,CG-69063,Customer 4726,Corporate,United States,City 4726,Colorado,11818,West,TEC-7526-65,Furniture,Bookcases,Product 4726,68.22,12,0.7,9.28
4727,CA-2014-718423,02/28/2017,03/04/2017,Second Class,CG-21295,Customer 4727,Home Office,United States,City 4727,Iowa,51195,Central,TEC-6128-78,Technology,Phones,Product 4727,2169.55,13,0.32,374.16
4728,CA-2015-434951,08/02/2014,08/08/2014,Second Class,CG-63438,Customer 4728,Home Office,United States,City 4728,Maine,41090,East,TEC-4020-70,Furniture,Chairs,Product 4728,1355.41,1,0.5,-71.61
4729,CA-2017-547896,08/23/2016,08/25/2016,Standard Class,CG-81351,Customer 4729,Consumer,United States,City 4729,Georgia,71784,South,TEC-6696-94,Technology,Accessories,Product 4729,2026.11,11,0.32,35.05
4730,CA-2017-194737,01/08/2015,01/14/2015,Second Class,CG-89120,Customer 4730,Home Office,United States,City 4730,Vermont,25604,East,TEC-7807-77,Technology,Copiers,Product 4730,1500.76,12,0.0,211.7
4731,CA-2016-955584,07/03/2015,07/09/2015,Standard Class,CG-90465,Customer 4731,Home Office,United States,City 4731,Kansas,15556,Central,TEC-6337-99,Technology,Accessories,Product 4731,2304.24,13,0.0,525.62
4732,CA-2014-182432,03/11/2015,03/19/2015,Second Class,CG-10893,Customer 4732,Corporate,United States,City 4732,Indiana,82402,Central,TEC-9752-69,Technology,Phones,Product 4732,874.19,2,0.4,74.67
4733,CA-2017-717430,08/14/2017,08/18/2017,Standard Class,CG-59017,Customer 4733,Corporate,United States,City 4733,Colorado,99864,West,TEC-9340-19,Technology,Machines,Product 4733,1259.07,10,0.0,212.67
4734,CA-2016-966852,08/25/2017,08/31/2017,Standard Class,CG-46668,Customer 4734,Corporate,United States,City 4734,Florida,91556,South,TEC-9118-15,Furniture,Furnishings,Product 4734,355.19,2,0.4,-7.74
4735,CA-2017-931706,10/13/2016,10/17/2016,Standard Class,CG-13910,Customer 4735,Corporate,United States,City 4735,Kansas,69422,Central,TEC-4918-21,Technology,Copiers,Product 4735,197.1,3,0.2,47.81
4736,CA-2015-895128,04/12/2017,04/20/2017,Standard Class,CG-48994,Customer 4736,Home Office,United States,City 4736,Texas,16444,Central,TEC-9526-29,Office Supplies,Supplies,Product 4736,426.05,6,0.0,62.46
4737,CA-2016-700311,02/12/2017,02/18/2017,Standard Class,CG-20703,Customer 4737,Consumer,United States,City 4737,North Carolina,94600,South,TEC-7669-95,Office Supplies,Paper,Product 4737,252.01,14,0.0,33.72
4738,CA-2015-878076,02/19/2014,02/25/2014,First Class,CG-11380,Customer 4738,Home Office,United States,City 4738,New York,56920,East,TEC-1760-13,Furniture,Storage,Product 4738,973.84,8,0.2,323.55
4739,CA-2016-849275,03/23/2014,03/29/2014,Standard Class,CG-99477,Customer 4739,Home Office,United States,City 4739,Michigan,34491,Central,TEC-3846-37,Office Supplies,Envelopes,Product 4739,5.96,8,0.0,12.79
4740,CA-2015-208736,03/13/2015,03/21/2015,Second Class,CG-53263,Customer 4740,Consumer,United States,City 4740,Utah,27023,West,TEC-6911-83,Technology,Machines,Product 4740,1136.36,10,0.32,115.37
4741,CA-2014-811601,03/24/2016,03/26/2016,Standard Class,CG-87286,Customer 4741,Corporate,United States,City 4741,Florida,42850,South,TEC-2380-99,Technology,Machines,Product 4741,1792.25,9,0.2,326.12
4742,CA-2014-715501,01/13/2015,01/17/2015,Standard Class,CG-96225,Customer 4742,Corporate,United States,City 4742,Minnesota,46071,Central,TEC-4137-15,Furniture,Tables,Product 4742,79.27,4,0.0,25.92
4743,CA-2014-932208,11/05/2016,11/11/2016,Standard Class,CG-85984,Customer 4743,Corporate,United States,City 4743,Michigan,84853,Central,TEC-7539-25,Technology,Copiers,Product 4743,775.76,14,0.32,24.36
4744,CA-2017-656868,04/08/2015,04/14/2015,Second Class,CG-51959,Customer 4744,Corporate,United States,City 4744,Utah,30919,West,TEC-9080-98,Technology,Machines,Product 4744,1204.72,4,0.0,257.14
4745,CA-2015-249932,10/03/2014,10/09/2014,First Class,CG-20165,Customer 4745,Consumer,United States,City 4745,Texas,42487,Central,TEC-2964-66,Office Supplies,Envelopes,Product 4745,452.07,2,0.0,100.34
4746,CA-2014-647274,10/27/2014,10/31/2014,Standard Class,CG-93676,Customer 4746,Consumer,United States,City 4746,Nevada,72097,West,TEC-5140-89,Furniture,Furnishings,Product 4746,1153.1,10,0.0,353.77
4747,CA-2014-283668,12/30/2015,01/01/2016,Standard Class,CG-34014,Customer 4747,Consumer,United States,City 4747,Maryland,60840,East,TEC-6706-64,Office Supplies,Supplies,Product 4747,444.55,4,0.0,76.41
4748,CA-2016-302689,12/28/2014,01/03/2015,Second Class,CG-72293,Customer 4748,Consumer,United States,City 4748,Iowa,71528,Central,TEC-3055-23,Office Supplies,Fasteners,Product 4748,280.93,3,0.2,15.29
